file_name,transcription
000304_mekdes.wav,የባንክ ፈቃድ ለማግኘት የሚከተሉት ቅድመ ሁኔታዎች መምዋላት አለባቸው አንደኛ የተከፈለ ካፒታል መጠን አምስት ቢሊዮን መድረሱ ሁለተኛ የአስተዳደር ቦርድ አባላት ብቃት ሶስተኛ የቴክኖሎጂ መሰረተ ልማት እና አራተኛ የአደጋ መከላከያ ስርአት መኖሩ ነው ።
000501_ameha_aug1.wav,የብድር ስምምነት የክፍያ መርሃ ግብር ማለት ባለእዳው ብድሩን የሚከፍልበት የጊዜ ሰሌዳ።
000441_gtts_aug1.wav,የአክሲዮን ማህበር ባለአክሲዮኖች በኩባንያው ውስጥ ያላቸውን አክሲዮን ለሶስተኛ ወገን ሲሸጡ ዝውውሩ በኩባንያው መተዳደሪያ ደንብ መሰረት መከናወን ያለበት ሲሆን ዝውውሩም በንግድ መዝገብ ውስጥ ተመዝግቦ መጽደቅ ይኖርበታል ።
000153_mekdes_aug1.wav,የፌዴራል መንግስት በአዋጅ ቁጥር አስራ አምስት ንኡስ አንቀጽ ሁለት መሰረት የንግድ ምዝገባንና ፈቃድን የማስተዳደር ስልጣን አለው።
000503_ameha_aug1.wav,የፍርድ ቤት ውሳኔ አፈጻጸም ወቅት ተቃውሞ ካጋጠመ ለምሳሌ ንብረቱ የሌላ ሰው ነው የሚል የሶስተኛ ወገን ጥያቄ ቢነሳ አፈጻጸሙ ለጊዜው እንዲቆም እና የንብረት ይገባኛል ክርክሩ ተለይቶ እንዲታይ ይደረጋል እንዲሁም ንብረቱ የሌላ ሰው መሆኑ ከተረጋገጠ እገዳው ተነስቶ ለባለቤቱ እንዲመለስ ፍርድ ቤቱ ትእዛዝ ይሰጣል ።
000131_ameha.wav,የህዝብ ተወካዮች ምክር ቤት ህግ የማውጣት ስልጣን ያለው ሲሆን ማንኛውም የሚወጣ ህግ ከሀገሪቱ ህገ መንግስት ጋር የማይቃረን መሆኑ መረጋገጥ አለበት እንዲሁም አዳዲስ አዋጆች ከመጽደቃቸው በፊት በረቂቅ ደረጃ ለህዝብ ውይይት እንዲቀርቡ እና አስተያየት እንዲሰጥባቸው ይደረጋል ።
000204_mekdes_aug1.wav,የአለም አቀፍ የጤና ጥበቃ ድርጅት መመሪያዎች ማለት አዳዲስ መድሃኒቶች ለገበያ ከመቅረባቸው በፊት ሊያልፍዋቸው የሚገቡ የጥራት እና የደህንነት ምርመራዎችን የሚወስን ህጋዊ ሰነድ ሲሆን ይህም የህዝብን ጤና ከአደገኛ መድሃኒቶች ለመጠበቅ የሚረዳ የህግ ድንጋጌ ነው ።
000512_gtts.wav,የንግድ ድርጅት ቅርንጫፍ መስሪያ ቤት ማለት ከዋናው መስሪያ ቤት በተለየ ቦታ የሚገኝ ነገር ግን የዋናው ድርጅት አካል ሆኖ የሚሰራ ሲሆን የራሱ የሆነ የንግድ ምዝገባ ቢኖረውም ህጋዊ ሰውነቱ ከዋናው ድርጅት ጋር የተሳሰረ ነው ።
000325_ameha_aug1.wav,አንድ የፍርድ ቤት ውሳኔ የህግ የበላይነት መርህን ካልተከተለ እና ከህገ መንግስቱ ጋር የሚጋጭ ከሆነ ውሳኔው ህጋዊ ተቀባይነት አይኖረውም።
000247_ameha.wav,የሰራተኛው የስራ ሰአት በህጉ በተደነገገው ገደብ ውስጥ መሆን ያለበት ሲሆን የትርፍ ሰአት ክፍያም በዚያው መሰረት ይወሰናል።
000507_gtts_aug1.wav,የአለም አቀፍ የሰብአዊ መብቶች ምክር ቤት አባል ሀገራት በሀገራቸው ውስጥ ያለውን የሰብአዊ መብቶች አያያዝ በየጊዜው ሪፖርት የማድረግ እና በምክር ቤቱ የሚሰጡ አስተያየቶችን እና ምክረ ሀሳቦችን ተግባራዊ የማድረግ ግዴታ ያለባቸው ሲሆን ይህም ሂደት ግልጽነት እና ተጠያቂነት ያለው አሰራር ለመዘርጋት ወሳኝ መሆኑን ያስረዳል ።
000353_mekdes_aug1.wav,አንድ የንግድ ድርጅት የትርፍ ግብር ስሌቱን በሚያዘጋጅበት ወቅት ለሰራተኞች የከፈለው የጉዞ እና የመስተንግዶ ወጪ ከገቢ ግብር ህጉ ጋር የሚጣጣም መሆን ያለበት ሲሆን ወጪው ከተቀመጠው ገደብ በላይ ከሆነ ባለስልጣኑ ወጪውን ውድቅ የማድረግ እና በዚያ መጠን ላይ ግብር የመጣል ስልጣን እንዳለው በገቢ ግብር መመሪያው ላይ ተገልጽዋል ።
000289_ameha_aug1.wav,የፌደራል የግብር ህጎች የሚከተሉትን ዋና ዋና ክፍሎች ይይዛሉ አንደኛ የገቢ ግብር ሁለተኛ የተጨማሪ እሴት ታክስ ሶስተኛ ኤክሳይዝ ታክስ አራተኛ የጉምሩክ ቀረጥ እና አምስተኛ የአካባቢ ግብር።
000084_mekdes.wav,አንድ ሀገር የአለም አቀፍ ስምምነትን ሲያጸድቅ በሀገሪቱ ህግ መሰረት አስፈላጊ የሆኑ የማሻሻያ ስራዎችን ማከናወን ያለበት ሲሆን ይህም ስምምነቱ በተግባር ላይ እንዲውል እና በዜጎች መብት ላይ ተጽእኖ እንዲኖረው ለማድረግ አስፈላጊ የሆነ የህግ ሂደት ነው ።
000010_mekdes.wav,አንድ የንግድ ድርጅት የአክሲዮን ድርሻውን ለሌላ ሰው በሚያስተላልፍበት ወቅት የሚደረገው የሽያጭ ውል በውልና ማስረጃ መረጋገጥ ያለበት ሲሆን ዝውውሩም በንግድ መዝገብ ላይ ተመዝግቦ ለህዝብ ይፋ እስካልተደረገ ድረስ ዝውውሩ ለሶስተኛ ወገኖች ተፈጻሚ እንደማይሆን እና ህጋዊ ዋጋ እንደማይኖረው በኢትዮጵያ የንግድ ህግ ላይ ተደንግጓል ።
000324_ameha.wav,አንድ የፍርድ ቤት ውሳኔ የህግ የበላይነት መርህን ካልተከተለ እና ከህገ መንግስቱ ጋር የሚጋጭ ከሆነ ውሳኔው ህጋዊ ተቀባይነት አይኖረውም።
000078_ameha_aug1.wav,የህገመንግስታዊ ስርአቱ ዋስትና ህግ አውጪው አስፈጻሚው እና የፍትህ አካላት የየራሳቸውን ሚና በሀቀኝነት ሲወጡ ነው።
