file_name,transcription
001001_gtts_aug1.wav,አንድ መንግስት በሌላ ሀገር ግዛት ውስጥ የሚገኘውን የተፈጥሮ ሀብት ያለባለቤቱ ፈቃድ ለመጠቀም ቢሞክር ይህም ድርጊት የአለም አቀፍ ህግን የሚጥስ እና የሀገሪቱን ሉአላዊነት የሚደፍር በመሆኑ ጉዳዩ በፍትህ ፍርድ ቤት ታይቶ ተገቢው የካሳ ክፍያ እንዲፈጸም ሊወሰን እንደሚችል መረዳት ይገባል ።
000618_mekdes.wav,አንድ የንግድ ድርጅት የውጭ ምንዛሬን ተጠቅሞ እቃዎችን ከውጭ ሀገር ለማስገባት ሲፈልግ በመጀመሪያ ከባንክ የሊተር ኦፍ ክሬዲት መክፈት ያለበት ሲሆን እቃዎቹም ወደ ሀገር ውስጥ ገብተው የጉምሩክ ፎርማሊቲዎችን እስኪያጠናቅቁ ድረስ ባንኩ ክፍያውን ለውጭ ሀገሩ ሻጭ ሳይፈጽም በዋስትና የመያዝ ሀላፊነት እንዳለበት በፋይናንስ ህጉ ተገልጽዋል ።
000806_mekdes.wav,ሁለት መቶ ሃምሳ ስምንት። የመንግስት ንብረት አስተዳደር ህግ የመንግስት ንብረቶችን በአግባቡ ለመጠቀም እና ብክነትን ለመከላከል የሚያስችሉ ደንቦችን ያስቀምጣል።
000943_ameha.wav,የህዝብ ተሳትፎ ማለት ዜጎች በመንግስት የውሳኔ አሰጣጥ ሂደት ውስጥ በቀጥታም ሆነ በተዘዋዋሪ የሚካፈሉበት ሂደት ነው።
000303_mekdes.wav,የታክስ ስወራን ለመከላከል መንግስት የሽያጭ መመዝገቢያ ማሽኖችን አጠቃቀም ግዴታ ያደረገ ሲሆን ማንኛውም ነጋዴ እቃ ሲሸጥ ደረሰኝ የመቁረጥ ግዴታ ያለበት ሲሆን ደረሰኝ ሳይቆርጥ የተገኘ ነጋዴ ከፍተኛ የገንዘብ ቅጣት የሚጣልበት ሲሆን ደንበኛው ደግሞ ደረሰኝ የመጠየቅ መብትና ግዴታ እንዳለው በታክስ መመሪያው ላይ ተገልጽዋል ።
001230_mekdes.wav,በዚህ የሳይንስ እና ቴክኖሎጂ ትብብር ስምምነት መሰረት አባል ሀገራቱ የምርምር ውጤቶችን በነጻነት ለመለዋወጥ እና ለሳይንቲስቶች የጋራ የምርምር እድሎችን ለመፍጠር የተስማሙ ሲሆን ይህም ለሰው ልጅ የእውቀት እድገት እና ለቴክኖሎጂ ሽግግር ወሳኝ የሆነ የትብብር ሂደት ነው ።
000175_ameha.wav,የህዝብ ቅሬታ አፈታት ሂደት የሚከተሉትን ደረጃዎች ያካትታል አንደኛ ቅሬታ መቀበል ሁለተኛ ማጣራት ሶስተኛ ማስረጃ መሰብሰብ አራተኛ የቃል ክርክር ማካሄድ እና አምስተኛ ውሳኔ መስጠት።
000342_mekdes.wav,የውል ስምምነት ማለት ሁለት ወይም ከዚያ በላይ የሆኑ ሰዎች በመካከላቸው የህግ ግዴታን ለመፍጠር ወይም ለማቋረጥ ወይም ለመለወጥ የሚያደርጉት በፈቃደኝነት ላይ የተመሰረተ ግልጽ የሆነ ስምምነት ነው ።
000636_ameha.wav,የጋራ ድርድር ሂደት የሚያካትታቸው ደረጃዎች አንደኛ የድርድር ጥያቄ ማቅረብ ሁለተኛ የመረጃ ልውውጥ ሶስተኛ የድርድር ስብሰባዎች አራተኛ ስምምነት ላይ መድረስ እና አምስተኛ የውል መፈረም ናቸው።
000811_ameha_aug1.wav,የመድን ሰጪው ኩባንያ የጉዳት ማካካሻ ለመክፈል ፈቃደኛ ካልሆነ የተጎጂው አካል የህግ እርምጃ መውሰድ ይችላል።
000585_mekdes_aug1.wav,የፌዴራል መንግስት እና የክልል መንግስታት የህገ መንግስቱን ድንጋጌዎች የማክበርና የማስፈጸም ግዴታ ያለባቸው ሲሆን ይህም የጋራ ሃላፊነት እንዲሰማቸው ያደርጋል።
